status,open,close,type,account_id,client_id
Active,2016-12-03,,Roth IRA,1863,609
Inactive,2017-06-12,2018-01-12,529,1864,610
Active,2014-07-10,,Brokerage,1865,610
Active,2015-03-14,,Roth 401(k),1866,610
Active,2017-04-07,,Traditional IRA,1867,610
Active,2015-04-01,,Roth IRA,1868,610
Active,2017-07-04,,Roth 401(k),1869,611
Active,2018-06-09,,Brokerage,1870,611
Active,2018-05-01,,529,1871,611
Active,2017-12-19,,Roth IRA,1872,611
Active,2018-05-08,,Traditional IRA,1873,612
Active,2016-02-01,,Brokerage,1874,613
Active,2003-09-29,,Roth IRA,1875,613
Active,2011-04-01,,529,1876,613
Active,2010-11-27,,Roth 401(k),1877,613
Active,2006-08-27,,Traditional IRA,1878,613
Active,2011-09-21,,Roth IRA,1879,614
Active,2004-08-22,,529,1880,614
Active,2016-07-19,,Roth IRA,1881,615
Active,2013-07-20,,Brokerage,1882,615
Active,2017-06-01,,529,1883,615
Active,2012-06-04,,Traditional IRA,1884,615
Active,2015-11-15,,Roth 401(k),1885,615
Active,2010-08-02,,Brokerage,1886,616
Active,2012-06-09,,529,1887,617
Active,2014-06-25,,Roth IRA,1888,618
Inactive,2017-07-24,2018-03-22,Traditional IRA,1889,618
Inactive,2016-11-07,2017-07-18,Roth 401(k),1890,618
Active,2017-12-25,,Brokerage,1891,618
Active,2012-11-23,,529,1892,618
Inactive,2017-12-01,2018-08-21,529,1893,619
Active,2018-01-13,,Traditional IRA,1894,619
Active,2018-02-12,,Roth 401(k),1895,619
Active,2017-12-01,,Brokerage,1896,619
Active,2018-01-02,,Roth IRA,1897,619
Active,2009-01-08,,Roth 401(k),1898,620
Active,2018-04-19,,Roth IRA,1899,620
Active,2012-11-02,,Traditional IRA,1900,620
Active,2011-10-15,,Brokerage,1901,620
Active,2005-12-04,,529,1902,620
Inactive,2007-03-18,2011-02-27,Roth IRA,1903,621
Active,2003-05-07,,Traditional IRA,1904,621
Active,2014-04-21,,529,1905,622
Active,2017-05-05,,Brokerage,1906,622
Active,2017-04-16,,Roth IRA,1907,623
Active,2017-02-21,,Roth 401(k),1908,623
Active,2017-08-06,,Brokerage,1909,623
Active,2018-05-07,,Roth IRA,1910,624
Active,2001-01-27,,529,1911,624
Active,2013-04-04,,Roth 401(k),1912,625
Active,2014-06-25,,Traditional IRA,1913,626
Inactive,2009-10-04,2016-10-20,Roth 401(k),1914,626
Active,2015-03-09,,Roth IRA,1915,626
Active,2017-07-24,,Traditional IRA,1916,627
Active,2014-03-19,,Roth IRA,1917,627
Active,2013-12-09,,Roth 401(k),1918,627
Active,2018-04-13,,529,1919,627
Active,2017-09-19,,Roth IRA,1920,628
Active,2014-07-31,,Traditional IRA,1921,628
Active,2017-05-18,,Roth 401(k),1922,628
Active,2016-11-13,,Brokerage,1923,628
Active,2013-08-20,,Roth 401(k),1924,629
Active,2014-01-27,,Roth IRA,1925,629
Active,2015-12-24,,Traditional IRA,1926,629
Inactive,2017-01-21,2017-09-07,Brokerage,1927,629
Active,2018-05-31,,529,1928,630
Active,2016-08-12,,Traditional IRA,1929,630
Active,2013-07-15,,Roth 401(k),1930,630
Active,2012-02-03,,Roth 401(k),1931,631
Active,2017-03-26,,529,1932,631
Active,2018-07-16,,Brokerage,1933,631
Active,2014-03-20,,Traditional IRA,1934,631
Active,2016-05-27,,Brokerage,1935,632
Active,2012-11-26,,Traditional IRA,1936,632
Active,2008-04-30,,Roth 401(k),1937,632
Active,2015-01-05,,Roth IRA,1938,632
Active,2007-07-28,,529,1939,632
Active,2004-07-18,,Roth IRA,1940,633
Active,2018-04-09,,Brokerage,1941,633
Active,2011-09-05,,Traditional IRA,1942,633
Active,2016-07-30,,Roth 401(k),1943,634
Active,2017-01-15,,529,1944,634
Active,2016-12-05,,Traditional IRA,1945,634
Active,2018-04-29,,Brokerage,1946,634
Active,2018-01-07,,529,1947,635
Active,2017-12-21,,Roth 401(k),1948,635
Active,2018-01-11,,Brokerage,1949,635
Active,2017-12-27,,Traditional IRA,1950,635
Active,2018-05-06,,Roth IRA,1951,635
Active,2017-09-29,,Traditional IRA,1952,636
Active,2018-01-14,,Brokerage,1953,636
Active,2017-09-02,,529,1954,636
Active,2018-05-06,,Roth 401(k),1955,636
Active,2017-01-31,,Roth IRA,1956,636
Inactive,2014-02-10,2017-03-16,Brokerage,1957,637
Active,2009-12-08,,529,1958,637
Active,2018-04-01,,529,1959,638
Active,2017-06-13,,Roth 401(k),1960,638
Active,2017-07-25,,Brokerage,1961,639
Active,2017-01-07,,529,1962,639
Active,2015-02-25,,Brokerage,1963,640
Active,2018-07-13,,Traditional IRA,1964,641
Active,2015-12-06,,529,1965,641
Active,2014-04-04,,Roth IRA,1966,641
Active,2008-10-12,,Brokerage,1967,641
Active,2014-09-24,,Roth 401(k),1968,642
Active,2006-03-22,,529,1969,643
Active,2018-01-05,,Roth 401(k),1970,643
Active,2011-02-13,,529,1971,644
Inactive,2016-05-07,2018-03-14,Roth 401(k),1972,644
Inactive,2013-03-28,2016-02-20,Traditional IRA,1973,644
Active,2016-07-15,,Brokerage,1974,644
Active,2007-09-05,,Roth IRA,1975,645
Active,2014-10-02,,529,1976,646
Active,2013-05-14,,Traditional IRA,1977,647
Active,2016-07-07,,Roth IRA,1978,647
Active,2015-10-17,,Roth 401(k),1979,647
Active,2014-10-24,,529,1980,647
Active,2014-12-17,,Traditional IRA,1981,648
Active,2017-03-26,,Roth 401(k),1982,648
Active,2011-06-06,,Roth IRA,1983,648
Active,2018-03-06,,Traditional IRA,1984,649
Active,2017-02-21,,529,1985,650
Active,2017-03-16,,Roth 401(k),1986,650
Inactive,2018-07-01,2018-10-26,Roth IRA,1987,650
Active,2015-01-10,,Traditional IRA,1988,650
Active,2012-08-26,,Brokerage,1989,650
Inactive,2018-01-13,2018-08-21,529,1990,651
Active,2016-05-28,,Roth 401(k),1991,651
Active,2015-05-08,,Roth IRA,1992,651
Active,2016-02-15,,Brokerage,1993,651
Active,2007-05-02,,Roth IRA,1994,652
Active,2011-04-14,,Traditional IRA,1995,652
Active,2016-03-11,,Roth 401(k),1996,652
Active,2015-06-06,,529,1997,652
Active,2006-04-27,,Brokerage,1998,652
Active,2004-07-20,,Roth 401(k),1999,653
Inactive,2009-08-28,2013-06-20,Traditional IRA,2000,653
Active,2004-01-17,,Roth IRA,2001,653
Active,2011-02-19,,Brokerage,2002,653
Active,2017-01-08,,529,2003,653
Active,2013-01-29,,Brokerage,2004,654
Active,2016-04-04,,Traditional IRA,2005,654
Active,2015-07-04,,529,2006,654
Active,2018-05-11,,Roth 401(k),2007,654
Inactive,2016-10-25,2017-06-12,Roth IRA,2008,654
Active,2009-05-05,,Traditional IRA,2009,655
Active,2007-03-23,,Brokerage,2010,655
Active,2012-06-12,,529,2011,655
Active,2016-11-11,,Roth 401(k),2012,655
Active,2018-01-26,,Roth IRA,2013,655
Active,2014-03-21,,Traditional IRA,2014,656
Active,2014-06-29,,Brokerage,2015,656
Active,2006-06-08,,529,2016,657
Active,2009-11-15,,Brokerage,2017,657
Active,2013-11-21,,Roth IRA,2018,657
Active,2003-12-22,,Traditional IRA,2019,657
Active,2012-04-24,,Traditional IRA,2020,658
Active,2010-11-30,,Roth 401(k),2021,658
Active,2009-04-01,,Brokerage,2022,658
Active,2013-02-20,,529,2023,658
Active,2017-07-18,,Brokerage,2024,659
Active,2006-10-03,,Roth IRA,2025,659
Active,2016-02-29,,Traditional IRA,2026,660
Active,2017-12-17,,529,2027,660
Active,2016-02-09,,Roth IRA,2028,660
Active,2012-01-09,,Roth 401(k),2029,660
Active,2015-11-18,,Brokerage,2030,660
Active,2018-02-11,,Brokerage,2031,661
Active,2017-10-30,,Roth 401(k),2032,661
Active,2017-10-19,,529,2033,661
Active,2017-08-31,,Traditional IRA,2034,661
Active,2009-02-28,,Brokerage,2035,662
Active,2009-07-21,,Traditional IRA,2036,662
Active,2016-12-09,,529,2037,662
Active,2006-01-23,,Roth IRA,2038,662
Active,2017-03-19,,Traditional IRA,2039,663
Active,2011-09-09,,529,2040,663
Active,2017-03-18,,529,2041,664
Active,2017-05-04,,Traditional IRA,2042,664
Active,2017-10-08,,Roth IRA,2043,664
Active,2018-02-03,,Roth 401(k),2044,664
Active,2014-10-30,,Traditional IRA,2045,665
Active,2017-09-13,,529,2046,666
Active,2006-08-29,,Roth IRA,2047,666
Active,2004-09-20,,Brokerage,2048,666
Active,2007-01-22,,Traditional IRA,2049,666
Active,2014-01-07,,Traditional IRA,2050,667
Active,2016-03-08,,529,2051,667
Inactive,2017-09-24,2018-08-11,Traditional IRA,2052,668
Active,2017-11-30,,529,2053,668
Active,2016-08-09,,Roth IRA,2054,668
Inactive,2002-11-14,2010-10-28,Roth 401(k),2055,669
Active,2007-02-11,,Roth IRA,2056,669
Active,2017-09-03,,Traditional IRA,2057,669
Active,2011-05-21,,Brokerage,2058,669
Active,2017-08-24,,Traditional IRA,2059,670
Inactive,2006-12-26,2016-07-03,Roth IRA,2060,670
Active,2006-04-13,,Brokerage,2061,670
Active,2009-01-30,,Traditional IRA,2062,671
Active,2018-03-21,,Roth IRA,2063,672
Active,2015-02-06,,Roth 401(k),2064,672
Active,2015-12-02,,Traditional IRA,2065,673
Active,2017-06-10,,Roth IRA,2066,673
Active,2018-03-31,,Roth 401(k),2067,673
Active,2018-03-27,,529,2068,673
Inactive,2008-01-18,2012-05-30,Brokerage,2069,673
Active,2013-10-18,,529,2070,674
Active,2015-03-27,,Roth IRA,2071,674
Active,2013-01-20,,Brokerage,2072,674
Active,2003-08-07,,Roth IRA,2073,675
Inactive,2016-08-08,2017-12-09,529,2074,676
Active,2017-04-23,,Roth IRA,2075,676
Active,2016-05-03,,Roth IRA,2076,677
Active,2012-12-10,,Traditional IRA,2077,678
Active,2016-04-03,,Traditional IRA,2078,679
Active,2012-09-26,,Roth IRA,2079,679
Active,2013-09-29,,Roth 401(k),2080,679
Active,2006-01-31,,529,2081,680
Active,2013-04-02,,Traditional IRA,2082,680
Active,2017-01-13,,Roth IRA,2083,680
Active,2018-01-23,,Traditional IRA,2084,681
Active,2013-03-15,,529,2085,681
Inactive,2018-02-25,2018-09-21,Roth 401(k),2086,681
Active,2014-03-08,,Roth IRA,2087,681
Active,2011-01-03,,Brokerage,2088,681
Active,2015-10-11,,Roth 401(k),2089,682
Active,2015-10-29,,Traditional IRA,2090,682
Active,2013-04-18,,529,2091,682
Inactive,2017-02-01,2017-06-04,Roth IRA,2092,682
Active,2016-09-23,,Brokerage,2093,683
Active,2017-07-18,,529,2094,683
Active,2012-09-13,,Roth IRA,2095,684
Active,2017-06-14,,Roth IRA,2096,685
Active,2012-05-06,,Brokerage,2097,685
Active,2010-10-25,,529,2098,685
Active,2005-05-14,,Roth 401(k),2099,685
Active,2010-07-07,,Brokerage,2100,686
Active,2014-03-27,,Traditional IRA,2101,686
Inactive,2016-05-10,2017-06-30,Roth 401(k),2102,687
Active,2017-07-23,,Brokerage,2103,688
Active,2017-10-01,,Roth 401(k),2104,688
Inactive,2017-09-12,2018-03-07,Roth IRA,2105,688
Active,2017-09-24,,Traditional IRA,2106,688
Active,2017-08-19,,529,2107,688
Active,2018-05-15,,529,2108,689
Active,2014-05-18,,Roth 401(k),2109,689
Active,2014-10-04,,Roth IRA,2110,690
Active,2018-04-03,,529,2111,690
Active,2012-05-27,,Traditional IRA,2112,691
Inactive,2009-01-03,2011-08-16,529,2113,691
Active,2014-12-07,,Traditional IRA,2114,692
Active,2014-08-18,,Roth IRA,2115,692
Inactive,2016-02-16,2016-12-05,Roth 401(k),2116,692
Active,2010-08-01,,Roth 401(k),2117,693
Active,2018-06-21,,529,2118,693
Inactive,2012-01-03,2015-10-30,529,2119,694
Active,2013-12-26,,Brokerage,2120,694
Inactive,2010-11-07,2014-03-28,529,2121,695
Active,2012-08-12,,Roth 401(k),2122,695
Active,2014-08-26,,Traditional IRA,2123,695
Active,2012-11-10,,Roth 401(k),2124,696
Inactive,2012-02-22,2018-06-01,Brokerage,2125,696
Active,2018-04-21,,Roth IRA,2126,696
Active,2002-05-08,,Traditional IRA,2127,696
Active,2016-04-02,,Roth IRA,2128,697
Active,2017-08-13,,Brokerage,2129,697
Active,2016-11-08,,Roth 401(k),2130,697
Active,2016-10-09,,529,2131,697
Active,2015-02-14,,Traditional IRA,2132,697
Inactive,2016-12-17,2018-06-09,Roth IRA,2133,698
Active,2013-05-12,,Traditional IRA,2134,698
Active,2017-05-28,,Brokerage,2135,699
Active,2018-05-31,,Roth 401(k),2136,699
Active,2014-03-10,,Traditional IRA,2137,699
Active,2016-11-26,,Roth IRA,2138,699
Active,2014-01-24,,529,2139,699
Active,2005-03-10,,Roth 401(k),2140,700
Active,2011-09-21,,529,2141,700
Active,2003-08-03,,Roth 401(k),2142,701
Active,2003-05-17,,Traditional IRA,2143,701
Active,2016-12-14,,Traditional IRA,2144,702
Active,2016-02-18,,Brokerage,2145,702
Active,2015-09-08,,Roth IRA,2146,703
Active,2013-11-02,,Traditional IRA,2147,703
Active,2014-10-03,,Roth 401(k),2148,704
Active,2014-10-02,,Traditional IRA,2149,704
Active,2017-04-13,,529,2150,704
Active,2014-12-01,,Roth 401(k),2151,705
Active,2011-10-17,,Brokerage,2152,705
Active,2015-01-05,,529,2153,705
Active,2012-10-01,,Roth IRA,2154,705
Active,2018-06-23,,Brokerage,2155,706
Active,2015-10-03,,Traditional IRA,2156,706
Active,2010-02-23,,Roth IRA,2157,707
Active,2015-06-29,,Brokerage,2158,707
Active,2006-08-21,,Roth 401(k),2159,707
Active,2016-02-08,,Traditional IRA,2160,707
Inactive,2009-11-30,2011-08-12,529,2161,707
Inactive,2005-10-09,2014-12-14,529,2162,708
Active,2014-11-07,,Traditional IRA,2163,708
Active,2006-08-21,,Roth IRA,2164,708
Active,2013-06-13,,Brokerage,2165,708
Inactive,2008-12-12,2017-09-11,Roth 401(k),2166,708
Active,2011-10-10,,Brokerage,2167,709
Active,2016-09-16,,Roth IRA,2168,709
Active,2017-12-01,,Traditional IRA,2169,709
Active,2007-12-29,,529,2170,710
Active,2013-02-21,,Roth IRA,2171,710
Active,2007-06-26,,Roth 401(k),2172,711
Active,2010-02-13,,Traditional IRA,2173,711
Active,2004-12-29,,Roth IRA,2174,711
Active,2005-08-31,,529,2175,711
Active,2018-06-21,,Brokerage,2176,712
Active,2013-08-05,,Roth IRA,2177,713
Active,2016-08-31,,Brokerage,2178,713
Active,2018-03-20,,529,2179,713
Active,2018-04-15,,Traditional IRA,2180,713
Active,2012-08-18,,Roth IRA,2181,714
Active,2010-03-01,,Traditional IRA,2182,715
Active,2007-04-03,,Roth IRA,2183,715
Active,2014-07-27,,Roth 401(k),2184,715
Inactive,2012-11-16,2015-10-05,Brokerage,2185,715
Active,2018-06-21,,Traditional IRA,2186,716
Active,2017-12-27,,Brokerage,2187,716
Active,2016-06-17,,Roth IRA,2188,717
Active,2015-08-12,,Brokerage,2189,717
Active,2017-06-10,,Roth 401(k),2190,718
Active,2015-06-06,,Brokerage,2191,718
Active,2017-12-31,,Traditional IRA,2192,718
Active,2017-03-22,,Roth IRA,2193,718
Inactive,2017-02-05,2018-02-11,529,2194,718
Active,2016-02-01,,Brokerage,2195,719
Active,2017-05-18,,529,2196,719
Active,2018-05-21,,Roth 401(k),2197,720
Active,2017-12-20,,529,2198,720
Active,2016-05-10,,529,2199,721
Active,2003-04-12,,Roth 401(k),2200,721
Active,2013-10-06,,Roth IRA,2201,721
Active,2004-01-11,,Traditional IRA,2202,721
Active,2018-05-15,,Roth IRA,2203,722
Active,2017-07-21,,Roth 401(k),2204,722
Active,2018-06-08,,Brokerage,2205,722
Active,2015-09-10,,Roth IRA,2206,723
Active,2011-05-20,,529,2207,723
Active,2010-10-15,,Brokerage,2208,723
Inactive,2007-11-06,2015-09-26,Traditional IRA,2209,723
Active,2008-04-08,,Roth 401(k),2210,723
Active,2014-07-21,,Traditional IRA,2211,724
Active,2017-03-18,,Brokerage,2212,724
Active,2014-05-18,,Roth IRA,2213,724
Active,2009-10-16,,Roth 401(k),2214,725
Active,2017-11-22,,Roth IRA,2215,725
Active,2006-07-03,,Brokerage,2216,725
Active,2003-07-25,,Traditional IRA,2217,725
Active,2010-01-11,,529,2218,725
Active,2018-07-14,,Roth IRA,2219,726
Active,2011-09-30,,Roth 401(k),2220,727
Active,2017-04-18,,Brokerage,2221,727
Active,2007-03-12,,Traditional IRA,2222,727
Inactive,2013-06-07,2017-02-06,529,2223,727
Active,2011-09-19,,Roth IRA,2224,727
Active,2010-01-27,,Roth 401(k),2225,728
Active,2009-04-28,,Brokerage,2226,728
Active,2017-10-24,,Traditional IRA,2227,728
Active,2010-10-21,,Traditional IRA,2228,729
Active,2010-12-02,,Roth 401(k),2229,730
Active,2017-04-29,,Brokerage,2230,730
Active,2017-02-11,,Brokerage,2231,731
Active,2018-02-03,,Traditional IRA,2232,731
Active,2014-04-30,,Roth IRA,2233,731
Active,2012-01-15,,Roth 401(k),2234,731
Active,2012-05-18,,529,2235,731
Active,2014-08-01,,Brokerage,2236,732
Active,2007-05-10,,Traditional IRA,2237,732
Active,2005-02-01,,529,2238,732
Active,2008-10-10,,Roth 401(k),2239,733
Active,2011-06-02,,Traditional IRA,2240,733
Active,2004-12-19,,Roth IRA,2241,733
Active,2009-06-01,,529,2242,733
Active,2005-02-18,,Brokerage,2243,733
Active,2016-10-02,,Traditional IRA,2244,734
Active,2013-10-05,,Roth IRA,2245,734
Active,2010-04-23,,529,2246,734
Active,2014-12-01,,Brokerage,2247,734
Active,2013-11-20,,Roth 401(k),2248,735
Active,2016-02-27,,Brokerage,2249,736
Active,2011-08-08,,Roth IRA,2250,736
Active,2001-08-30,,Traditional IRA,2251,737
Active,2014-01-06,,Roth IRA,2252,737
Active,2008-03-18,,529,2253,737
Active,2008-10-03,,529,2254,738
Active,2012-02-25,,Brokerage,2255,738
Active,2017-12-29,,Traditional IRA,2256,738
Active,2016-08-30,,Traditional IRA,2257,739
Active,2013-07-27,,Roth IRA,2258,739
Inactive,2014-03-09,2017-09-30,Roth 401(k),2259,739
Active,2014-04-15,,529,2260,739
Active,2002-06-06,,Roth IRA,2261,740
Active,2009-01-09,,529,2262,740
Active,2016-01-18,,Roth 401(k),2263,740
Active,2004-01-19,,Brokerage,2264,740
Active,2016-06-18,,Traditional IRA,2265,740
Active,2017-05-13,,Brokerage,2266,741
Active,2016-04-13,,Traditional IRA,2267,741
Active,2017-06-01,,Roth 401(k),2268,741
Active,2017-09-03,,Roth IRA,2269,741
Active,2011-12-31,,Roth 401(k),2270,742
Active,2006-04-07,,Brokerage,2271,743
Active,2014-12-22,,Brokerage,2272,744
Active,2010-01-07,,Brokerage,2273,745
Active,2008-08-01,,Roth IRA,2274,745
Active,2007-03-31,,529,2275,745
Active,2015-09-05,,Roth 401(k),2276,745
Active,2009-11-22,,Traditional IRA,2277,745
Inactive,2018-03-29,2018-08-24,Traditional IRA,2278,746
Active,2014-09-06,,Brokerage,2279,746
Active,2015-02-23,,Roth IRA,2280,746
Active,2008-09-22,,529,2281,746
Active,2002-01-24,,Brokerage,2282,747
Active,2001-08-29,,Traditional IRA,2283,747
Active,2012-03-05,,Roth IRA,2284,747
Active,2013-05-28,,Traditional IRA,2285,748
Active,2014-02-09,,Brokerage,2286,748
Active,2017-11-24,,Roth IRA,2287,748
Active,2010-03-03,,Traditional IRA,2288,749
Active,2006-03-02,,Roth IRA,2289,749
Active,2018-06-09,,529,2290,750
Active,2011-03-09,,Roth IRA,2291,751
Active,2018-05-23,,Brokerage,2292,751
Inactive,2010-05-16,2013-12-20,Roth 401(k),2293,751
Active,2011-08-14,,Traditional IRA,2294,751
Active,2018-07-08,,529,2295,751
Active,2012-03-19,,Traditional IRA,2296,752
Active,2010-08-15,,Brokerage,2297,753
Active,2006-07-06,,Roth IRA,2298,754
Active,2016-09-16,,Brokerage,2299,755
Active,2017-12-03,,529,2300,755
Active,2004-11-08,,Roth IRA,2301,755
Active,2006-06-07,,Traditional IRA,2302,755
Inactive,2011-12-08,2018-02-26,Roth 401(k),2303,755
Active,2017-09-13,,Traditional IRA,2304,756
Active,2010-07-04,,Roth IRA,2305,757
Active,2011-06-14,,529,2306,757
Inactive,2018-07-15,2018-10-24,Brokerage,2307,758
Active,2018-03-04,,Roth IRA,2308,758
Active,2018-03-16,,Roth 401(k),2309,758
Active,2014-02-02,,Roth IRA,2310,759
Inactive,2017-12-19,2018-04-04,Traditional IRA,2311,760
Active,2017-09-21,,529,2312,760
Active,2016-05-23,,Roth IRA,2313,761
Active,2016-11-15,,Brokerage,2314,761
Active,2016-07-07,,Roth 401(k),2315,762
Active,2015-12-01,,Roth 401(k),2316,763
Active,2015-01-11,,529,2317,763
Active,2015-09-09,,Traditional IRA,2318,763
Active,2018-03-08,,Brokerage,2319,764
Active,2015-01-25,,529,2320,764
Active,2016-08-05,,Traditional IRA,2321,764
Active,2013-12-21,,Roth IRA,2322,764
Active,2017-01-12,,Roth 401(k),2323,764
Inactive,2013-06-08,2015-04-17,Brokerage,2324,765
Inactive,2013-07-04,2017-01-15,Roth IRA,2325,765
Active,2007-10-05,,Roth 401(k),2326,765
Active,2017-05-21,,Brokerage,2327,766
Active,2016-10-02,,529,2328,766
Active,2017-01-14,,Roth IRA,2329,766
Active,2018-02-10,,Roth IRA,2330,767
Active,2013-10-27,,529,2331,767
Active,2014-08-25,,Roth 401(k),2332,767
Active,2016-01-05,,529,2333,768
Active,2018-01-05,,Traditional IRA,2334,768
Active,2017-03-05,,Roth 401(k),2335,768
Active,2011-08-23,,Brokerage,2336,768
Active,2012-12-06,,Brokerage,2337,769
Active,2010-01-17,,Traditional IRA,2338,769
Active,2017-11-09,,529,2339,769
Active,2008-09-25,,Roth IRA,2340,769
Active,2009-09-27,,Roth 401(k),2341,770
Active,2011-04-05,,Brokerage,2342,770
Active,2017-05-26,,Traditional IRA,2343,770
Active,2018-02-17,,Brokerage,2344,771
Active,2018-02-26,,Roth IRA,2345,772
Active,2017-06-12,,Roth 401(k),2346,772
Active,2016-03-17,,Traditional IRA,2347,772
Active,2017-05-30,,Brokerage,2348,772
Active,2016-11-17,,529,2349,772
Active,2018-07-13,,529,2350,773
Active,2008-07-14,,Roth IRA,2351,774
Active,2010-02-13,,Roth 401(k),2352,774
Active,2005-08-08,,529,2353,774
Active,2018-05-11,,Traditional IRA,2354,774
Active,2005-04-15,,Brokerage,2355,774
Active,2011-01-07,,529,2356,775
Active,2015-04-12,,Roth IRA,2357,775
Active,2014-05-31,,Roth 401(k),2358,775
Active,2015-12-13,,Roth 401(k),2359,776
Active,2017-11-07,,Traditional IRA,2360,776
Active,2015-09-27,,Roth 401(k),2361,777
Active,2015-04-16,,Traditional IRA,2362,777
Active,2016-07-10,,Roth IRA,2363,777
Active,2015-02-06,,529,2364,777
Active,2016-08-06,,Brokerage,2365,777
Active,2017-09-11,,Roth IRA,2366,778
Active,2016-12-16,,Brokerage,2367,778
Active,2010-03-11,,Traditional IRA,2368,778
Active,2014-01-29,,529,2369,779
Active,2012-11-06,,Roth IRA,2370,779
Active,2007-08-08,,Traditional IRA,2371,779
Active,2011-06-26,,Roth 401(k),2372,779
Active,2008-09-23,,Brokerage,2373,780
Active,2010-02-18,,Traditional IRA,2374,780
Active,2004-02-25,,Roth IRA,2375,780
Active,2006-09-24,,Roth 401(k),2376,780
Active,2017-10-29,,Traditional IRA,2377,781
Active,2015-09-08,,Roth 401(k),2378,781
Active,2015-09-19,,529,2379,781
Active,2012-06-05,,Roth IRA,2380,782
Active,2012-06-24,,529,2381,782
Active,2008-03-22,,Traditional IRA,2382,782
Active,2007-05-21,,Brokerage,2383,782
Active,2016-03-19,,529,2384,783
Active,2016-01-09,,Roth IRA,2385,783
Active,2017-09-13,,Brokerage,2386,783
Active,2011-07-22,,Traditional IRA,2387,784
Active,2017-04-04,,529,2388,784
Active,2014-01-27,,Brokerage,2389,784
Active,2011-12-18,,Roth 401(k),2390,784
Active,2015-08-13,,Roth IRA,2391,784
Active,2007-11-20,,Brokerage,2392,785
Active,2009-06-18,,Brokerage,2393,786
Active,2005-03-29,,Roth 401(k),2394,786
Active,2010-09-29,,Roth IRA,2395,786
Active,2014-11-14,,529,2396,786
Active,2017-06-28,,Roth 401(k),2397,787
Active,2014-04-06,,Traditional IRA,2398,787
Active,2017-08-20,,529,2399,788
Active,2017-10-02,,Traditional IRA,2400,788
Active,2018-06-15,,Roth IRA,2401,788
Active,2014-11-23,,Brokerage,2402,789
Active,2013-05-11,,Roth IRA,2403,789
Inactive,2015-07-29,2016-02-06,Brokerage,2404,790
Active,2016-05-31,,Roth 401(k),2405,790
Active,2015-02-19,,Roth IRA,2406,790
Active,2016-12-23,,Roth 401(k),2407,791
Active,2018-04-13,,Traditional IRA,2408,791
Active,2015-04-06,,529,2409,791
Active,2017-09-24,,Roth IRA,2410,791
Active,2016-05-09,,Brokerage,2411,791
Active,2018-03-15,,Roth 401(k),2412,792
Active,2017-10-27,,529,2413,792
Active,2018-05-04,,Traditional IRA,2414,792
Active,2016-08-31,,Roth 401(k),2415,793
Active,2007-10-04,,Traditional IRA,2416,793
Active,2018-04-09,,529,2417,793
Active,2017-12-03,,Roth IRA,2418,793
Active,2013-12-21,,Roth 401(k),2419,794
Active,2015-03-07,,529,2420,794
Active,2014-12-17,,Traditional IRA,2421,795
Active,2016-09-25,,Brokerage,2422,796
Active,2016-07-23,,Roth IRA,2423,796
Active,2018-06-25,,Traditional IRA,2424,796
Inactive,2018-06-16,2018-10-12,Roth 401(k),2425,796
Active,2017-12-28,,Roth IRA,2426,797
Active,2017-08-10,,529,2427,797
Active,2018-05-04,,Roth 401(k),2428,797
Inactive,2017-11-27,2018-09-05,Brokerage,2429,797
Active,2014-12-11,,Roth 401(k),2430,798
Active,2007-07-06,,Brokerage,2431,799
Active,2014-04-07,,Brokerage,2432,800
Active,2014-02-04,,Roth 401(k),2433,800
Active,2015-11-25,,Roth IRA,2434,800
Active,2013-02-27,,Traditional IRA,2435,800
Active,2009-08-07,,529,2436,800
Active,2017-06-10,,Roth 401(k),2437,801
Active,2015-05-04,,Roth IRA,2438,801
Active,2016-01-21,,Roth IRA,2439,802
Active,2013-07-20,,Brokerage,2440,802
Active,2016-11-03,,529,2441,802
Inactive,2014-02-02,2018-08-09,Traditional IRA,2442,802
Active,2014-01-26,,Roth 401(k),2443,803
Active,2015-12-12,,529,2444,804
Inactive,2016-06-23,2017-12-08,Roth 401(k),2445,804
Inactive,2017-12-08,2018-10-22,Brokerage,2446,805
Active,2016-02-11,,Traditional IRA,2447,805
Active,2016-05-28,,Brokerage,2448,806
Active,2015-06-15,,Traditional IRA,2449,806
Active,2018-06-16,,Roth 401(k),2450,807
Active,2016-02-12,,Brokerage,2451,807
Active,2015-09-01,,529,2452,808
Active,2014-11-02,,Traditional IRA,2453,808
Active,2007-10-29,,Roth 401(k),2454,808
Active,2018-03-22,,Roth 401(k),2455,809
Active,2017-12-14,,Traditional IRA,2456,809
Active,2016-07-28,,Brokerage,2457,810
Active,2015-08-21,,Roth IRA,2458,810
Active,2016-05-06,,Roth 401(k),2459,810
Active,2016-03-16,,Traditional IRA,2460,810
Active,2018-05-10,,529,2461,810
Active,2013-03-31,,Traditional IRA,2462,811
Active,2012-11-02,,Roth 401(k),2463,811
Inactive,2017-10-17,2018-05-24,Roth IRA,2464,811
Active,2016-02-02,,529,2465,811
Active,2012-10-16,,Brokerage,2466,811
Active,2003-02-26,,Roth IRA,2467,812
Active,2009-11-22,,529,2468,812
Active,2006-08-05,,Roth 401(k),2469,812
Inactive,2013-11-04,2016-09-21,Brokerage,2470,812
Inactive,2006-09-05,2011-09-10,Traditional IRA,2471,812
